instrument,horizon,class,n,frac,below_floor,year
NQ,15,DIRECT_BULLISH_EXPANSION,58,0.22745098039215686,False,2020.0
NQ,15,DIRECT_BEARISH_EXPANSION,50,0.19607843137254902,False,2020.0
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,36,0.1411764705882353,False,2020.0
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,34,0.13333333333333333,False,2020.0
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,29,0.11372549019607843,False,2020.0
NQ,15,TWO_SIDED_BALANCED,23,0.09019607843137255,False,2020.0
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,12,0.047058823529411764,True,2020.0
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.0392156862745098,True,2020.0
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011764705882352941,True,2020.0
NQ,15,DIRECT_BULLISH_EXPANSION,65,0.25193798449612403,False,2021.0
NQ,15,DIRECT_BEARISH_EXPANSION,53,0.2054263565891473,False,2021.0
NQ,15,TWO_SIDED_BALANCED,33,0.12790697674418605,False,2021.0
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,32,0.12403100775193798,False,2021.0
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,32,0.12403100775193798,False,2021.0
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,23,0.08914728682170543,False,2021.0
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,14,0.05426356589147287,True,2021.0
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,15,DIRECT_BEARISH_EXPANSION,72,0.27906976744186046,False,2022.0
NQ,15,DIRECT_BULLISH_EXPANSION,59,0.22868217054263565,False,2022.0
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,42,0.16279069767441862,False,2022.0
NQ,15,TWO_SIDED_BALANCED,30,0.11627906976744186,False,2022.0
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,20,0.07751937984496124,False,2022.0
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,19,0.07364341085271318,True,2022.0
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,10,0.03875968992248062,True,2022.0
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,30,DIRECT_BULLISH_EXPANSION,300,0.23734177215189872,False,
NQ,30,DIRECT_BEARISH_EXPANSION,295,0.23338607594936708,False,
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,193,0.15268987341772153,False,
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,161,0.127373417721519,False,
NQ,30,TWO_SIDED_BALANCED,111,0.08781645569620253,False,
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,93,0.07357594936708861,False,
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,66,0.05221518987341772,False,
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,32,0.02531645569620253,False,
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010284810126582278,True,
NQ,30,DIRECT_BEARISH_EXPANSION,52,0.22033898305084745,False,2018.0
NQ,30,DIRECT_BULLISH_EXPANSION,51,0.21610169491525424,False,2018.0
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,37,0.15677966101694915,False,2018.0
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,26,0.11016949152542373,False,2018.0
NQ,30,TWO_SIDED_BALANCED,22,0.09322033898305085,False,2018.0
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,19,0.08050847457627118,True,2018.0
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,16,0.06779661016949153,True,2018.0
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,7,0.029661016949152543,True,2018.0
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.025423728813559324,True,2018.0
NQ,30,DIRECT_BEARISH_EXPANSION,77,0.29961089494163423,False,2019.0
NQ,30,DIRECT_BULLISH_EXPANSION,61,0.23735408560311283,False,2019.0
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,38,0.14785992217898833,False,2019.0
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,33,0.12840466926070038,False,2019.0
NQ,30,TWO_SIDED_BALANCED,24,0.0933852140077821,False,2019.0
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,10,0.038910505836575876,True,2019.0
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,7,0.027237354085603113,True,2019.0
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
NQ,30,DIRECT_BULLISH_EXPANSION,55,0.21568627450980393,False,2020.0
NQ,30,DIRECT_BEARISH_EXPANSION,47,0.1843137254901961,False,2020.0
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,40,0.1568627450980392,False,2020.0
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,34,0.13333333333333333,False,2020.0
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,27,0.10588235294117647,False,2020.0
NQ,30,TWO_SIDED_BALANCED,25,0.09803921568627451,False,2020.0
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,14,0.054901960784313725,True,2020.0
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.0392156862745098,True,2020.0
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011764705882352941,True,2020.0
NQ,30,DIRECT_BULLISH_EXPANSION,68,0.26356589147286824,False,2021.0
NQ,30,DIRECT_BEARISH_EXPANSION,50,0.1937984496124031,False,2021.0
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,37,0.1434108527131783,False,2021.0
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,37,0.1434108527131783,False,2021.0
NQ,30,TWO_SIDED_BALANCED,23,0.08914728682170543,False,2021.0
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,21,0.08139534883720931,False,2021.0
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,16,0.06201550387596899,True,2021.0
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,30,DIRECT_BEARISH_EXPANSION,69,0.26744186046511625,False,2022.0
NQ,30,DIRECT_BULLISH_EXPANSION,65,0.25193798449612403,False,2022.0
NQ,30,INITIAL_UPSIDE_BEARISH_REVERSAL,41,0.15891472868217055,False,2022.0
NQ,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,31,0.12015503875968993,False,2022.0
NQ,30,TWO_SIDED_BALANCED,17,0.06589147286821706,True,2022.0
NQ,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,16,0.06201550387596899,True,2022.0
NQ,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,13,0.050387596899224806,True,2022.0
NQ,30,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,60,DIRECT_BEARISH_EXPANSION,288,0.22802850356294538,False,
NQ,60,DIRECT_BULLISH_EXPANSION,278,0.220110847189232,False,
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,210,0.166270783847981,False,
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,173,0.1369754552652415,False,
NQ,60,TWO_SIDED_BALANCED,110,0.08709422011084719,False,
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,85,0.06730007917656373,False,
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,74,0.05859065716547902,False,
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,32,0.025336500395882817,False,
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010292953285827395,True,
NQ,60,DIRECT_BULLISH_EXPANSION,56,0.23728813559322035,False,2018.0
NQ,60,DIRECT_BEARISH_EXPANSION,51,0.21610169491525424,False,2018.0
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,35,0.1483050847457627,False,2018.0
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,29,0.1228813559322034,False,2018.0
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,19,0.08050847457627118,True,2018.0
NQ,60,TWO_SIDED_BALANCED,17,0.07203389830508475,True,2018.0
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,16,0.06779661016949153,True,2018.0
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,7,0.029661016949152543,True,2018.0
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.025423728813559324,True,2018.0
NQ,60,DIRECT_BEARISH_EXPANSION,72,0.2801556420233463,False,2019.0
NQ,60,DIRECT_BULLISH_EXPANSION,56,0.2178988326848249,False,2019.0
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,45,0.17509727626459143,False,2019.0
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,37,0.14396887159533073,False,2019.0
NQ,60,TWO_SIDED_BALANCED,23,0.08949416342412451,False,2019.0
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,11,0.042801556420233464,True,2019.0
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,6,0.023346303501945526,True,2019.0
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
NQ,60,DIRECT_BULLISH_EXPANSION,51,0.20078740157480315,False,2020.0
NQ,60,DIRECT_BEARISH_EXPANSION,47,0.18503937007874016,False,2020.0
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,41,0.16141732283464566,False,2020.0
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,34,0.13385826771653545,False,2020.0
NQ,60,TWO_SIDED_BALANCED,27,0.1062992125984252,False,2020.0
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,23,0.09055118110236221,False,2020.0
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,18,0.07086614173228346,True,2020.0
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.03937007874015748,True,2020.0
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011811023622047244,True,2020.0
NQ,60,DIRECT_BULLISH_EXPANSION,61,0.2364341085271318,False,2021.0
NQ,60,DIRECT_BEARISH_EXPANSION,51,0.19767441860465115,False,2021.0
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,42,0.16279069767441862,False,2021.0
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,38,0.14728682170542637,False,2021.0
NQ,60,TWO_SIDED_BALANCED,23,0.08914728682170543,False,2021.0
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,19,0.07364341085271318,True,2021.0
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,18,0.06976744186046512,True,2021.0
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,60,DIRECT_BEARISH_EXPANSION,67,0.2596899224806202,False,2022.0
NQ,60,DIRECT_BULLISH_EXPANSION,54,0.20930232558139536,False,2022.0
NQ,60,INITIAL_UPSIDE_BEARISH_REVERSAL,47,0.1821705426356589,False,2022.0
NQ,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,35,0.13565891472868216,False,2022.0
NQ,60,TWO_SIDED_BALANCED,20,0.07751937984496124,False,2022.0
NQ,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,18,0.06976744186046512,True,2022.0
NQ,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,11,0.04263565891472868,True,2022.0
NQ,60,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
